商品ID,賣家ID,商品名稱,品牌,存貨數量,價格,商品文案,折數,可否搭配購買,可否大量批貨購買,選項,歷史銷售量,可否分期付款,是否官方賣家帳號,是否可預購,喜愛數量,商家地點,SKU,評價數量,五星,四星,三星,二星,一星,評分
12633099157,31230118,小農溫室 高麗菜 (11月底開放預購) 1個$60 約900g，絕無農藥高麗菜 甘藍 切高麗菜 醃高麗菜 高麗菜乾可參考,,1,60,"🍀 12/5開放預購 250個 12/12開採^n      注意注意 這是預購 ，不想等待 請別下唷^n    ^n🍀 1個 $60 (約900g ±100)      ^n🍀 ( 單筆最多可裝5顆 買多可分兩訂單) ^n🍀 溫室種植 絕無用農藥，(外面種植 蟲多 常用農藥)^n      高麗菜冷藏可存放至少10天 ^n^n🚚 ⚠️需到貨當日或隔日領 確保新鮮^n      7-11兩天送到，全家有時1天到^n🚚 滿$150，7-11 全家 每天運費$20 可聊聊^n🚚 滿$ 99，萊爾富 每天運費$20 ($199每天免運)^n🚚 每天 全家$299免運  週三7-11 全家$99免運^n🚚 歡迎店家合作，可郵寄1天到^n^n⚠️ 可常溫寄送 2-3 天，取完請保鮮袋 冷藏保存^n⚠️ 若沒到貨當日或隔日取，壞掉 無法補償^n⚠️  """" 送貨 超過 4天 若有壞掉會補償 """"^n⚠️  即期品不提供七天鑑賞期^n^n📌 整季有小黃瓜、絲瓜、蒲瓜、蒜頭、辣椒^n      冬季有綠花椰菜、高麗菜、櫻桃蘿蔔、櫛瓜、栗子南瓜、洋蔥 、四季豆^n📌 皆可採預訂，培養固定常客^n      喜歡吃什都可建議我種植，歡迎追蹤^n^n❤️  小農聲明 絕無使用農藥(但是並沒有檢驗證明、不誤導消費者!)  ❤️ ^n❤️  (小農只有產銷履歷空心菜 檢驗合格) ❤️ ^n❤️  有人問是有機嗎? 不，法規規定 要有證明才能提到這兩個字^n       每個蔬菜 一個驗證 動輒上萬， 小農 十個蔬菜以上  一年費用十萬以上^n       ""真正的小農""負擔不起，到後來還是昂貴的價位而已!^n^n此商品屬 「例外商品類別」，不適用7天鑑賞期法規。^n「例外商品類別」如下：^n易於腐敗、保存期限較短或解約時即將逾期^n----------------------------------------------------------^n#高麗菜,無毒高麗菜,甘藍,切高麗菜,醃泡菜.高山高麗菜可參考",,FALSE,TRUE,"[{'name': '1個$60 單筆最多5個', 'options': ['高麗菜(12/5開放購買'], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",350,FALSE,FALSE,TRUE,200,嘉義縣新港鄉,['高麗菜(12/5開放購買'],90,90,0,0,0,0,5
12371131182,31230118,小農溫室 洋蔥 1顆 $25 約260g(預計1月中) 無農藥農法，好吃無農藥的洋蔥 (洋蔥種子 紫洋蔥 可參考),,1,25,"種植在溫室好吃的洋蔥 絕無使用農藥^n1顆 $25 1顆約至少260g 以上唷^n今年度 暫時售完，預計明年1月中^n^n🚚 （蝦皮每週有送免運卷 限定禮拜三使用）^n       超商最多可 15 顆 沒問題  ^n🚚 滿$150，7-11 全家 每天運費$20 可聊聊^n🚚 滿$ 99，萊爾富 每天運費$20 ($199每天免運)^n🚚 每天 全家$299免運  週三7-11 全家$99免運^n🚚 歡迎店家合作，可郵寄^n^n⚠️ 洋蔥常溫存放即可^n⚠️  即期品不提供七天鑑賞期^n^n📌 整季有小黃瓜、絲瓜、蒲瓜、蒜頭、辣椒^n      冬季有綠花椰菜、高麗菜、櫻桃蘿蔔、櫛瓜、栗子南瓜、洋蔥 、四季豆^n📌 皆可採預訂，培養固定常客^n      喜歡吃什都可建議我種植，歡迎追蹤^n^n❤️  小農聲明 絕無使用農藥(但是並沒有檢驗證明、不誤導消費者!)  ❤️ ^n❤️  (小農只有產銷履歷空心菜 檢驗合格) ❤️ ^n❤️  有人問是有機嗎? 不，法規規定 要有證明才能提到這兩個字^n       每個蔬菜 一個驗證 動輒上萬， 小農 十個蔬菜以上  一年費用十萬以上^n       ""真正的小農""負擔不起，到後來還是昂貴的價位而已!^n^n此商品屬 「例外商品類別」，不適用7天鑑賞期法規。^n「例外商品類別」如下：^n易於腐敗、保存期限較短或解約時即將逾期^n^n------------------------------------------^n洋蔥,溫室洋蔥,健康好吃的洋蔥",,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",130,FALSE,FALSE,FALSE,10,嘉義縣新港鄉,[''],16,16,0,0,0,0,5
2362447298,59644359,沙爸農場 新鮮現採 韓國芝麻葉（韓國紫蘇葉）（40g/包）,,2,100,鮮採韓國芝麻葉【깻잎 】，韓國農業技術+台灣本地溫室、零農藥種植，喜歡吃道地韓國烤肉的朋友們，千萬別錯過喔～～～^n^n1包40g，片數因大小重量不一，約30片左右^n^n#現訂，現採，現運，現吃~^O^^n^n採黑貓冷藏宅配，運費160元。^n^n#韓國芝麻葉^n#韓國紫蘇葉^n#韓國烤肉^n#韓式料理^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。^n,,FALSE,FALSE,"[{'name': '顏色', 'options': ['鮮綠'], 'images': ['53a18f9e3a9a522c4ac81d9830b75b43'], 'properties': None, 'type': 0, 'summed_stocks': None}, {'name': '尺寸', 'options': ['每包40g'], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",6409,TRUE,FALSE,FALSE,3035,桃園市大溪區,"['鮮綠,每包40g']",1497,1472,19,4,2,0,4.977955912
4817866027,59644359,沙爸農場 綜合生菜組合（4人份）,,5,400,綜合生菜組合（4人份）（總重量340g）：^n^n   ※韓國芝麻葉 ：40g ➕^n^n   ※以下將採隨機搭配，約300克^n       🍀綠色拔葉萵苣^n       🍀紅色拔葉萵苣^n       🍀紅皺萵苣^n       🍀綠皺萵苣^n       🍀瑞士甜菜^n       🍀芥末葉/綠羽芥末葉/紫綠芥末葉^n^n以上為原則內容，由於生菜產季各有不同，必要時，沙爸將適當的調整內容品項。^n^n現訂、現採、現運、現吃，新鮮100分~ ^n^n保鮮保濕盒裝，黑貓冷藏宅配運送，原則上今天17:00前訂，明天寄，後天到貨。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",1848,TRUE,FALSE,FALSE,2005,桃園市大溪區,[''],951,933,16,2,0,0,4.978969506
3717960775,59644359,沙爸農場 綜合生菜組合（2人份）,,1,220,綜合生菜組合（2人份）（總重量170g）：^n^n   ※韓國芝麻葉 ：20g ➕^n   ※以下將採隨機搭配，約150克^n       🍀綠色拔葉萵苣^n^n       🍀紅色拔葉萵苣^n       🍀紅皺萵苣^n       🍀綠皺萵苣^n       🍀瑞士甜菜^n       🍀芥末葉/綠羽芥末葉/紫綠芥末葉^n^n以上為原則內容，由於生菜產季各有不同，必要時，沙爸將適當的調整內容品項。^n^n現訂、現採、現運、現吃，新鮮100分~^n^n保鮮保濕盒裝，黑貓冷藏宅配運送，原則上今天17:00前訂，明天寄，後天到貨。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",679,TRUE,FALSE,FALSE,357,桃園市大溪區,[''],359,350,8,1,0,0,4.972144847
2678198322,59644359,沙爸農場 韓式烤肉 綠拔葉萵苣,,6,100,沙爸農場 韓式烤肉 綠拔葉萵苣^n每份約100g。^n韓國烤肉使用包肉生菜，甜脆無苦味，可以川燙炒食或煮湯皆可。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",555,TRUE,FALSE,FALSE,140,桃園市大溪區,[''],210,208,2,0,0,0,4.99047619
7487335034,59644359,綜合生菜組合（無芥末口味）,,11,600,無芥末口味 綜合生菜組合^n^n   ※韓國芝麻葉 ：20g（2人）、40g（4人）、100g（10人）➕^n^n   ※以下將採隨機搭配（2人/150g，總重量170g）（4人/300g，總重量340g）（10人/780g，總重量880g）^n       🍀綠色拔葉萵苣^n       🍀紅色拔葉萵苣^n       🍀紅皺萵苣^n       🍀綠皺萵苣^n^n以上為原則內容，由於生菜產季各有不同，必要時，沙爸將適當的調整內容品項。^n^n現訂、現採、現運、現吃，新鮮100分~ ^n^n保鮮保濕盒裝，黑貓冷藏宅配運送，原則上今天17:00前訂，明天寄，後天到貨。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '尺寸', 'options': ['2人份', '4人份', '10人份'], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",400,TRUE,FALSE,FALSE,240,桃園市大溪區,"['2人份', '4人份', '10人份']",239,235,3,1,0,0,4.979079498
4748895672,59644359,沙爸農場 綜合烤肉生菜組 （4人份，無芝麻葉）,,5,400,綜合生菜組合（4人份）（總重量400g）：^n**本組合沒有韓國芝麻葉喔**^n^n   ※以下將採隨機搭配3~4種，約400克^n       🍀綠色拔葉萵苣^n       🍀紅皺萵苣^n       🍀綠皺萵苣^n       🍀芥末葉/ 紫綠芥末葉^n^n以上為原則內容，由於生菜產季各有不同，必要時，沙爸將適當的調整內容品項。^n^n現訂、現採、現運、現吃，新鮮100分~ ^n^n保鮮保濕盒裝，黑貓冷藏宅配運送，原則上今天17:00前訂，明天寄，後天到貨。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",277,TRUE,FALSE,FALSE,247,桃園市大溪區,[''],147,146,1,0,0,0,4.993197279
7523243368,59644359,沙爸農場 紅色皺葉萵苣,,15,100,沙爸農場 紅色皺葉萵苣^n^n每份約100g。^n葉片呈波浪皺摺狀，綠中帶紅色，口感爽脆。富含維生素B、C及多種礦物質，非常適合直接包烤肉食用或清炒。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",327,TRUE,FALSE,FALSE,65,桃園市大溪區,[''],141,138,2,1,0,0,4.971631206
2674729575,59644359,沙爸農場 新鮮芥末葉 （100g/包）,,9,100,芥末菜葉具有溫和的芥末味，但不嗆辣，非常適合包肉或海鮮食用。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",303,TRUE,FALSE,FALSE,39,桃園市大溪區,[''],109,108,1,0,0,0,4.990825688
3917966017,59644359,沙爸農場 好友分享超值生菜組合（10人份）,,10,980,好友聚餐、烤肉、露營的最佳超值組合^n^n好友分享超值生菜組合（10人份）（總重量880g）：^n    ※韓國芝麻葉 ：100g➕^n    ※以下將採隨機搭配，約780克^n       🍀綠色拔葉萵苣^n       🍀紅色拔葉萵苣^n       🍀紅皺萵苣^n       🍀綠皺萵苣^n       🍀瑞士甜菜^n       🍀芥末葉/綠羽芥末葉/紫綠芥末葉^n^n以上為原則內容，由於生菜產季各有不同，必要時，沙爸將適當的調整內容品項。^n^n現訂、現採、現運、現吃，新鮮100分~ ^n^n保鮮保濕盒裝，黑貓冷藏宅配運送，原則上今天17:00前訂，明天寄，後天到貨。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",141,TRUE,FALSE,FALSE,81,桃園市大溪區,[''],89,89,0,0,0,0,5
7333720514,59644359,沙爸農場 綠色皺葉萵苣,,6,100,沙爸農場 綠色皺葉萵苣 ^n每份約100g。^n葉片呈綠色波浪皺摺狀，口感爽脆。富含維生素B、C及多種礦物質，非常適合直接包烤肉食用或清炒。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",298,TRUE,FALSE,FALSE,69,桃園市大溪區,[''],118,116,2,0,0,0,4.983050847
3524349161,59644359,沙爸農場 4人份綜合生菜 【包月更優惠組】,,5,1820,沙爸農場 4人份綜合生菜 【包月更優惠組】^n^n原優惠價2240元，更優惠價1980元 (1820+160)^n^n4人份綜合生菜，每週固定配送，共4週。^n^n結帳金額已包含4次冷藏宅配費用。^n^n綜合生菜組合（4人份）（總重量340g）：^n^n   ※韓國芝麻葉 ：40g ➕^n   ※以下將採隨機搭配，約300克^n       🍀綠色拔葉萵苣^n       🍀紅色拔葉萵苣^n       🍀紅皺萵苣^n       🍀綠皺萵苣^n       🍀瑞士甜菜^n       🍀芥末葉/綠羽芥末葉/紫綠芥末葉^n^n以上為原則內容，由於生菜產季各有不同，必要時，沙爸將適當的調整內容品項。^n^n《宅配規定》^n正常情況下，週一至週四17:00前完成訂單（星期天黑貓沒送貨）今天17:00前訂購，明天出貨，後天到貨。 週四17:00後至週日下單，要週一才能出貨，一般大約需要2-3個工作天。 但是遇上宅配旺季，如中秋、過年前後，貨運極有可能會延遲。^n^n《商品保存》^n商品都需要中低溫高濕冷藏，最佳保存環境，溫度4~8°C，濕度90%以上。  保存一週以上沒有問題。 不過還是建議趁新鮮享用喔~ ^n^n《開箱須知》^n當您收到商品時，請您馬上開箱檢查，如因運送過程造成凍傷或品質本身有問題時，請您先拍照，並利用聊聊與我們聯繫，我們會儘速幫您處理。,,FALSE,FALSE,"[{'name': '', 'options': [''], 'images': None, 'properties': None, 'type': 0, 'summed_stocks': None}]",121,TRUE,FALSE,FALSE,82,桃園市大溪區,[''],70,70,0,0,0,0,5
