label,product_SKU,
6325,[''],
6326,[None],
6327,[''],
6328,[''],
6329,[''],
6330,[''],
6331,[''],
6332,[''],
6333,[''],
6334,[''],
6335,[''],
6336,[''],
6337,[''],
6338,[''],
6339,[''],
6340,[''],
6341,[''],
6342,[''],
6343,[''],
6344,[''],
6345,[''],
6346,[''],
6347,[''],
6348,[''],
6349,[''],
6350,[''],
6351,[''],
6352,[''],
6353,[''],
6354,[''],
6355,[''],
6356,[''],
6357,[''],
6358,[''],
6359,[''],
6360,[''],
6361,[''],
6362,[''],
6363,[''],
6364,[''],
6365,[''],
6366,[''],
6367,['500g±10g'],
6368,['500g±10g'],
6369,['500g±10g'],
6370,['150g±10g'],
6371,['150g±10g'],
6372,['150g±10g'],
6373,['150g±10g'],
6374,['500g±10g'],
6375,['500g±10g'],
6376,['500g±10g'],
6377,['150g±10g'],
6378,['500g±10g'],
6379,['150g±10g'],
6380,['500g±10g'],
6381,['500g±10g'],
6382,['500g±10g'],
6383,['150g±10g'],
6384,['150g±10g'],
6385,['150g±10g'],
6386,['150g±10g'],
6387,['500g±10g'],
6388,['150g±10g'],
6389,['150g±10g'],
6390,['500g±10g'],
6391,['500g±10g'],
6392,['500g±10g'],
6393,['500g±10g'],
6394,['500g±10g'],
6395,['500g±10g'],
6396,['150g±10g'],
6397,['500g±10g'],
6398,['150g±10g'],
6399,['500g±10g'],
6400,['500g±10g'],
6401,['500g±10g'],
6402,['150g±10g'],
6403,['150g±10g'],
6404,['150g±10g'],
6405,['150g±10g'],
6406,['500g±10g'],
6407,['500g±10g'],
6408,['500g±10g'],
6409,['150g±10g'],
6410,['150g±10g'],
6411,['150g±10g'],
6412,['500g±10g'],
6413,['500g±10g'],
6414,['500g±10g'],
6415,['150g±10g'],
6416,['500g±10g'],
6417,['500g±10g'],
6418,['500g±10g'],
6419,['500g±10g'],
6420,['150g±10g'],
6421,['500g±10g'],
6422,['500g±10g'],
6423,['500g±10g'],
6424,['150g±10g'],
6425,[''],
6426,['150g±10g'],
6427,['150g±10g'],
6428,['500g±10g'],
6429,['500g±10g'],
6430,['150g±10g'],
6431,['150g±10g'],
6432,['150g±10g'],
6433,['500g±10g'],
6434,['150g±10g'],
6435,['150g±10g'],
6436,[''],
6437,['500g±10g'],
6438,['500g±10g'],
6439,['500g±10g'],
6440,['500g±10g'],
6441,['150g±10g'],
6442,['150g±10g'],
6443,['150g±10g'],
6444,['150g±10g'],
6445,['150g±10g'],
6446,['150g±10g'],
6447,['150g±10g'],
6448,['500g±10g'],
6449,['500g±10g'],
6450,['150g±10g'],
6451,['500g±10g'],
6452,['500g±10g'],
6453,['500g±10g'],
6454,['150g±10g'],
6455,['500g±10g'],
6456,['500g±10g'],
6457,['150g±10g'],
6458,['150g±10g'],
6459,['500g±10g'],
6460,['500g±10g'],
6461,['500g±10g'],
6462,['500g±10g'],
6463,['150g±10g'],
6464,['150g±10g'],
6465,['150g±10g'],
6466,['500g±10g'],
6467,['苜蓿芽(盒)'],
6468,['苜蓿芽(盒)'],
6469,['苜蓿芽(盒)'],
6470,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6471,['紫色苜蓿芽(盒)'],
6472,['苜蓿芽(盒)'],
6473,['苜蓿芽(盒)'],
6474,['苜蓿芽(盒)'],
6475,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6476,['紫色苜蓿芽(盒)'],
6477,['苜蓿芽(盒)'],
6478,['紫色苜蓿芽(盒)'],
6479,['苜蓿芽(盒)'],
6480,['苜蓿芽(盒)'],
6481,['苜蓿芽(盒)'],
6482,['紫色苜蓿芽(盒)'],
6483,['紫色苜蓿芽(盒)'],
6484,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6485,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6486,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6487,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6488,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6489,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6490,['苜蓿芽(盒)'],
6491,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6492,['苜蓿芽(盒)'],
6493,['苜蓿芽(盒)'],
6494,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6495,['苜蓿芽(盒)'],
6496,['苜蓿芽(盒)'],
6497,['苜蓿芽(盒)'],
6498,['苜蓿芽(盒)'],
6499,['紫色苜蓿芽(盒)'],
6500,['紫色苜蓿芽(盒)'],
6501,['苜蓿芽(盒)'],
6502,['苜蓿芽(盒)'],
6503,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6504,['紫色苜蓿芽(盒)'],
6505,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6506,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6507,['苜蓿芽(盒)'],
6508,['苜蓿芽(盒)'],
6509,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6510,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6511,['苜蓿芽(盒)'],
6512,['苜蓿芽(盒)'],
6513,['苜蓿芽(盒)'],
6514,"['紫色苜蓿芽(盒)', '苜蓿芽(盒)']",
6515,['苜蓿芽(盒)'],
6516,['苜蓿芽(盒)'],
6517,['150g ±10g'],
6518,['500g ±10g'],
6519,['500g ±10g'],
6520,['500g ±10g'],
6521,['500g ±10g'],
6522,['500g ±10g'],
6523,['500g ±10g'],
6524,['150g ±10g'],
6525,['500g ±10g'],
6526,['500g ±10g'],
6527,['500g ±10g'],
6528,['500g ±10g'],
6529,['150g ±10g'],
6530,['500g ±10g'],
6531,['150g ±10g'],
6532,['500g ±10g'],
6533,['500g ±10g'],
6534,['500g ±10g'],
6535,['150g ±10g'],
6536,['500g ±10g'],
6537,['500g ±10g'],
6538,['500g ±10g'],
6539,['500g ±10g'],
6540,['150g ±10g'],
6541,['500g ±10g'],
6542,['150g ±10g'],
6543,['150g ±10g'],
6544,['150g ±10g'],
6545,['500g ±10g'],
6546,['500g ±10g'],
6547,['500g ±10g'],
6548,['150g ±10g'],
6549,['500g ±10g'],
6550,['500g ±10g'],
6551,['500g ±10g'],
6552,['500g ±10g'],
6553,['500g ±10g'],
6554,['500g ±10g'],
6555,['500g ±10g'],
6556,['150g ±10g'],
6557,['500g ±10g'],
6558,['500g ±10g'],
6559,['500g ±10g'],
6560,['500g ±10g'],
6561,['500g ±10g'],
6562,['500g ±10g'],
6563,['500g ±10g'],
6564,['500g ±10g'],
6565,['150g ±10g'],
6566,['500g ±10g'],
6567,[''],
6568,[''],
6569,[''],
6570,[''],
6571,[''],
6572,[''],
6573,[''],
6574,[''],
6575,[''],
6576,[''],
6577,[''],
6578,[''],
6579,[''],
6580,[''],
6581,[''],
6582,[''],
6583,[''],
6584,[''],
6585,[''],
6586,[''],
6587,[''],
6588,[''],
6589,[''],
6590,[''],
6591,[''],
6592,[''],
6593,[''],
6594,[''],
6595,[''],
6596,[''],
6597,[''],
6598,[''],
6599,[''],
6600,[''],
6601,[''],
6602,[''],
6603,[''],
6604,[''],
6605,[''],
6606,[''],
6607,[''],
6608,[''],
6609,[''],
6610,[''],
6611,[''],
6612,[''],
6613,[''],
6614,[''],
6615,[''],
6616,[''],
6617,['500g ±10g'],
6618,['150g ±10g'],
6619,['500g ±10g'],
6620,['150g ±10g'],
6621,['500g ±10g'],
6622,['500g ±10g'],
6623,['500g ±10g'],
6624,['500g ±10g'],
6625,['150g ±10g'],
6626,['150g ±10g'],
6627,['500g ±10g'],
6628,['500g ±10g'],
6629,['500g ±10g'],
6630,['500g ±10g'],
6631,['150g ±10g'],
6632,['150g ±10g'],
6633,['150g ±10g'],
6634,['150g ±10g'],
6635,['150g ±10g'],
6636,['500g ±10g'],
6637,['500g ±10g'],
6638,['500g ±10g'],
6639,['500g ±10g'],
6640,['500g ±10g'],
6641,['150g ±10g'],
6642,['500g ±10g'],
6643,['150g ±10g'],
6644,['500g ±10g'],
6645,['500g ±10g'],
6646,['150g ±10g'],
6647,['500g ±10g'],
6648,['500g ±10g'],
6649,['500g ±10g'],
6650,['150g ±10g'],
6651,['500g ±10g'],
6652,['150g ±10g'],
6653,['500g ±10g'],
6654,['500g ±10g'],
6655,['500g ±10g'],
6656,['500g ±10g'],
6657,['150g ±10g'],
6658,['500g ±10g'],
6659,[''],
6660,['500g ±10g'],
6661,['150g ±10g'],
6662,['500g ±10g'],
6663,['500g ±10g'],
6664,['150g ±10g'],
6665,[''],
6666,[''],
6667,[None],
6668,[''],
6669,[''],
6670,[''],
6671,[''],
6672,[''],
6673,[''],
6674,[''],
6675,[''],
6676,[''],
6677,[''],
6678,[''],
6679,[''],
6680,[''],
6681,[None],
6682,[''],
6683,[''],
6684,[''],
6685,[''],
6686,[''],
6687,[''],
6688,[''],
6689,[''],
6690,[''],
6691,[''],
6692,[''],
6693,['500g ±10g'],
6694,['500g ±10g'],
6695,['150g ±10g'],
6696,['500g ±10g'],
6697,['500g ±10g'],
6698,['500g ±10g'],
6699,['500g ±10g'],
6700,['500g ±10g'],
6701,['500g ±10g'],
6702,['150g ±10g'],
6703,['500g ±10g'],
6704,['150g ±10g'],
6705,['500g ±10g'],
6706,['150g ±10g'],
6707,['150g ±10g'],
6708,['500g ±10g'],
6709,['500g ±10g'],
6710,['150g ±10g'],
6711,['150g ±10g'],
6712,['500g ±10g'],
6713,['500g ±10g'],
6714,['500g ±10g'],
6715,['500g ±10g'],
6716,['500g ±10g'],
6717,['150g ±10g'],
6718,['150g ±10g'],
6719,['500g ±10g'],
6720,['500g ±10g'],
6721,['150g ±10g'],
6722,['150g ±10g'],
6723,['150g ±10g'],
6724,['500g ±10g'],
6725,['150g ±10g'],
6726,['500g ±10g'],
6727,['500g ±10g'],
6728,['500g ±10g'],
6729,['500g ±10g'],
6730,['500g ±10g'],
6731,['500g ±10g'],
6732,['500g ±10g'],
6733,['150g ±10g'],
6734,['500g ±10g'],
6735,['500g ±10g'],
6736,['500g ±10g'],
6737,['500g ±10g'],
6738,['500g ±10g'],
6739,['150g ±10g'],
6740,['500g ±10g'],
6741,['150g ±10g'],
6742,['500g ±10g'],
6743,[''],
6744,[''],
6745,[''],
6746,[''],
6747,[''],
6748,[''],
6749,[''],
6750,[''],
6751,[''],
6752,[''],
6753,[''],
6754,[''],
6755,[''],
6756,[''],
6757,[''],
6758,[''],
6759,[''],
6760,[''],
6761,[''],
6762,[''],
6763,[''],
6764,[''],
6765,[''],
6766,[''],
6767,[''],
6768,[''],
6769,[''],
6770,[''],
6771,[''],
6772,[''],
6773,[''],
6774,[''],
6775,[''],
6776,[''],
6777,[''],
6778,[''],
6779,[''],
6780,[''],
6781,[''],
6782,[''],
6783,[''],
6784,[''],
6785,[''],
6786,[''],
6787,[''],
6788,[''],
6789,[''],
6790,[''],
6791,[''],
6792,[''],
6793,[''],
6794,[''],
6795,[''],
6796,[''],
6797,[''],
6798,[''],
6799,[''],
6800,[''],
6801,[''],
6802,[''],
6803,[''],
6804,[''],
6805,[''],
6806,[''],
6807,[''],
6808,[''],
6809,[''],
6810,[''],
6811,[''],
6812,[''],
6813,[''],
6814,[''],
6815,[''],
6816,[''],
6817,[''],
6818,[''],
6819,[''],
6820,[''],
6821,[''],
6822,[''],
6823,[''],
6824,[''],
6825,[''],
6826,[''],
6827,[''],
6828,[''],
6829,['500g ±10g'],
6830,['500g ±10g'],
6831,['500g ±10g'],
6832,['500g ±10g'],
6833,['500g ±10g'],
6834,['150g ±10g'],
6835,['500g ±10g'],
6836,['500g ±10g'],
6837,['150g ±10g'],
6838,['150g ±10g'],
6839,['500g ±10g'],
6840,['150g ±10g'],
6841,['150g ±10g'],
6842,['500g ±10g'],
6843,['500g ±10g'],
6844,['500g ±10g'],
6845,['500g ±10g'],
6846,['500g ±10g'],
6847,['500g ±10g'],
6848,['500g ±10g'],
6849,['500g ±10g'],
6850,['500g ±10g'],
6851,['150g ±10g'],
6852,['500g ±10g'],
6853,['150g ±10g'],
6854,['150g ±10g'],
6855,['500g ±10g'],
6856,['150g ±10g'],
6857,['500g ±10g'],
6858,['150g ±10g'],
6859,['500g ±10g'],
6860,['150g ±10g'],
6861,['500g ±10g'],
6862,['150g ±10g'],
6863,['500g ±10g'],
6864,['150g ±10g'],
6865,['500g ±10g'],
6866,['150g ±10g'],
6867,['500g ±10g'],
6868,['500g ±10g'],
6869,['500g ±10g'],
6870,[''],
6871,['150g ±10g'],
6872,['500g ±10g'],
6873,['150g ±10g'],
6874,['150g ±10g'],
6875,['500g ±10g'],
6876,['500g ±10g'],
6877,[''],
6878,[''],
6879,[''],
6880,[''],
6881,[''],
6882,[''],
6883,[''],
6884,[''],
6885,[''],
6886,[''],
6887,[''],
6888,[''],
6889,[''],
6890,[''],
6891,[''],
6892,[''],
6893,['500g±10g'],
6894,['500g±10g'],
6895,[''],
6896,['500g±10g'],
6897,['150g±10g'],
6898,[''],
6899,['150g±10g'],
6900,['500g±10g'],
6901,['500g±10g'],
6902,['500g±10g'],
6903,['150g±10g'],
6904,['500g±10g'],
6905,['150g±10g'],
6906,['500g±10g'],
6907,['500g±10g'],
6908,['500g±10g'],
6909,['150g±10g'],
6910,['150g±10g'],
6911,['150g±10g'],
6912,['150g±10g'],
6913,['500g±10g'],
6914,['500g±10g'],
6915,['500g±10g'],
6916,['150g±10g'],
6917,['500g±10g'],
6918,['150g±10g'],
6919,['500g±10g'],
6920,['150g±10g'],
6921,['500g±10g'],
6922,['500g±10g'],
6923,['500g±10g'],
6924,['500g±10g'],
6925,['500g±10g'],
6926,['500g±10g'],
6927,['500g±10g'],
6928,['150g±10g'],
6929,['500g±10g'],
6930,['500g±10g'],
6931,['150g±10g'],
6932,['500g±10g'],
6933,['500g±10g'],
6934,['500g±10g'],
6935,['500g±10g'],
6936,['500g±10g'],
6937,['500g±10g'],
6938,['500g±10g'],
6939,['500g±10g'],
6940,['500g±10g'],
6941,['500g±10g'],
6942,['500g±10g'],
6943,[''],
6944,[''],
6945,[''],
6946,[''],
6947,[''],
6948,[''],
6949,[''],
6950,[''],
6951,[''],
6952,[''],
6953,[''],
6954,[''],
6955,[''],
6956,[''],
6957,[''],
6958,[''],
6959,[''],
6960,[''],
6961,[''],
6962,[''],
6963,[''],
6964,[''],
6965,[''],
6966,[''],
6967,[''],
6968,[''],
6969,[''],
6970,[''],
6971,[''],
6972,[''],
6973,[''],
6974,[''],
6975,[''],
6976,[''],
6977,['150g±10g'],
6978,['500g±10g'],
6979,['500g±10g'],
6980,['150g±10g'],
6981,['500g±10g'],
6982,['500g±10g'],
6983,['500g±10g'],
6984,['150g±10g'],
6985,['500g±10g'],
6986,['500g±10g'],
6987,['500g±10g'],
6988,['500g±10g'],
6989,['500g±10g'],
6990,['500g±10g'],
6991,['500g±10g'],
6992,['500g±10g'],
6993,['150g±10g'],
6994,['150g±10g'],
6995,['150g±10g'],
6996,['500g±10g'],
6997,['500g±10g'],
6998,['500g±10g'],
6999,['150g±10g'],
7000,['500g±10g'],
7001,['500g±10g'],
7002,['500g±10g'],
7003,['150g±10g'],
7004,['500g±10g'],
7005,[''],
7006,[''],
7007,['500g±10g'],
7008,[''],
7009,[''],
7010,[''],
7011,[''],
7012,[''],
7013,[''],
7014,[''],
7015,[''],
7016,[''],
7017,[''],
7018,[''],
7019,[''],
7020,[''],
7021,[''],
7022,[''],
7023,[''],
7024,[''],
7025,[''],
7026,[''],
7027,[''],
7028,[''],
7029,[''],
7030,[''],
7031,[''],
7032,[''],
7033,[''],
7034,[''],
7035,[''],
7036,[''],
7037,[''],
7038,[''],
7039,[''],
7040,[''],
7041,[''],
7042,[''],
7043,[''],
7044,[''],
7045,[''],
7046,[''],
7047,[''],
7048,[''],
7049,[''],
7050,[''],
7051,[''],
7052,[''],
7053,[''],
7054,[''],
7055,[''],
7056,[''],
7057,[''],
7058,[''],
7059,[''],
7060,[''],
7061,[''],
7062,[''],
7063,[''],
7064,[''],
7065,[''],
7066,[''],
7067,[''],
7068,[''],
7069,[''],
7070,[''],
7071,[''],
7072,[''],
7073,[''],
7074,[''],
7075,[''],
7076,[''],
7077,[''],
7078,[''],
7079,[''],
7080,[''],
7081,[''],
7082,[''],
7083,[''],
7084,[''],
7085,[''],
7086,[''],
7087,[''],
7088,[''],
7089,[''],
7090,[''],
7091,[''],
7092,[''],
7093,[''],
7094,[''],
7095,[''],
7096,[''],
7097,[''],
7098,[''],
7099,[''],
7100,[''],
7101,[''],
7102,[''],
7103,[''],
7104,[''],
7105,[''],
7106,[''],
7107,[''],
7108,[''],
7109,[''],
7110,[''],
7111,[''],
7112,[''],
7113,[''],
7114,[''],
7115,[''],
7116,[''],
7117,[''],
7118,[''],
7119,[''],
7120,[''],
7121,[''],
7122,[''],
7123,[''],
7124,[''],
7125,[''],
7126,[''],
7127,[''],
7128,[''],
7129,[''],
7130,[''],
7131,[''],
7132,[''],
7133,[''],
7134,[''],
7135,[''],
7136,[''],
7137,[''],
7138,[''],
7139,[''],
7140,[''],
7141,[''],
7142,[''],
7143,[''],
7144,[''],
7145,[''],
7146,[''],
7147,[''],
7148,[''],
7149,[''],
7150,[''],
7151,[''],
7152,[''],
7153,[''],
7154,[''],
7155,[''],
7156,[''],
7157,[''],
7158,[''],
7159,[''],
7160,[''],
7161,[''],
7162,[''],
7163,[''],
7164,[''],
7165,[''],
7166,[''],
7167,[''],
7168,[''],
7169,[''],
7170,[''],
7171,[''],
7172,[''],
7173,[''],
7174,[''],
7175,[''],
7176,[''],
7177,[''],
7178,[''],
7179,[''],
7180,[''],
7181,[''],
7182,[''],
7183,[''],
7184,[''],
7185,[''],
7186,[''],
7187,[''],
7188,[''],
7189,[''],
7190,[''],
7191,[''],
7192,[''],
7193,[''],
7194,[''],
7195,[''],
7196,[''],
7197,[''],
7198,[''],
7199,[''],
7200,[''],
7201,[''],
7202,[''],
7203,[''],
7204,[''],
7205,[''],
7206,[''],
7207,[''],
7208,[''],
7209,[''],
7210,[''],
7211,[''],
7212,[''],
7213,[''],
7214,[''],
7215,[''],
7216,[''],
7217,[''],
7218,[''],
7219,[''],
7220,[''],
7221,[''],
7222,[''],
7223,[''],
7224,[''],
7225,[''],
7226,[''],
7227,[''],
7228,[''],
7229,[''],
7230,[''],
7231,[''],
7232,[''],
7233,[''],
7234,[''],
7235,[''],
7236,[''],
7237,[''],
7238,[''],
7239,[''],
7240,[''],
7241,[''],
7242,[''],
7243,[''],
7244,[''],
7245,[''],
7246,[''],
7247,[''],
7248,[''],
7249,[''],
7250,[''],
7251,[''],
7252,[''],
7253,[''],
7254,[''],
7255,[''],
7256,[''],
7257,[''],
7258,[''],
7259,[''],
7260,[''],
7261,[''],
7262,[''],
7263,[''],
7264,[''],
7265,[''],
7266,[''],
7267,[''],
7268,[''],
7269,[''],
7270,[''],
7271,[''],
7272,[''],
7273,[''],
7274,[''],
7275,[''],
7276,[''],
7277,[''],
7278,[''],
7279,[''],
7280,[''],
7281,[''],
7282,[''],
7283,[''],
7284,[''],
7285,[''],
7286,[''],
7287,[''],
7288,[''],
7289,[''],
7290,[''],
7291,[''],
7292,[''],
7293,[''],
7294,[''],
7295,[''],
7296,[''],
7297,[''],
7298,[''],
7299,[''],
7300,[''],
7301,[''],
7302,[''],
7303,[''],
7304,[''],
7305,[''],
7306,[''],
7307,[''],
7308,[''],
7309,[''],
7310,[''],
7311,[''],
7312,[''],
7313,[''],
7314,[''],
7315,[''],
7316,[''],
7317,[''],
7318,[''],
7319,[''],
7320,[''],
7321,[''],
7322,[''],
7323,[''],
7324,[''],
7325,[''],
7326,[''],
7327,[''],
7328,[''],
7329,[''],
7330,[''],
7331,[''],
7332,[''],
7333,[''],
7334,[''],
7335,[''],
7336,[''],
7337,[''],
7338,[''],
7339,[''],
7340,[''],
7341,[''],
7342,[''],
7343,[''],
7344,[''],
7345,[''],
7346,[''],
7347,[''],
7348,[''],
7349,[''],
7350,[''],
7351,[''],
7352,[''],
7353,[''],
7354,[''],
7355,[''],
7356,[''],
7357,[''],
7358,[''],
7359,[''],
7360,[''],
7361,[''],
7362,[''],
7363,[''],
7364,[''],
7365,[''],
7366,[''],
7367,[''],
7368,[''],
7369,[''],
7370,[''],
7371,[''],
7372,[''],
7373,[''],
7374,[''],
7375,[''],
7376,[''],
7377,[''],
7378,[''],
7379,[''],
7380,[''],
7381,[''],
7382,[''],
7383,[''],
7384,[''],
7385,[''],
7386,[''],
7387,[''],
7388,[''],
7389,[''],
7390,[''],
7391,[''],
7392,[''],
7393,[''],
7394,[''],
7395,[''],
7396,[''],
7397,[''],
7398,[''],
7399,[''],
7400,[''],
7401,[''],
7402,[''],
7403,[''],
7404,[''],
7405,[''],
7406,['黃金甜玉米'],
7407,['黃金甜玉米'],
7408,['彩虹糯米玉米'],
7409,['彩虹糯米玉米'],
7410,['黃金甜玉米'],
7411,['黃金甜玉米'],
7412,['雙色水果玉米'],
7413,['彩虹糯米玉米'],
7414,"['彩虹糯米玉米', '紫糯米玉米']",
7415,['雙色水果玉米'],
7416,['黃金甜玉米'],
7417,['黃金甜玉米'],
7418,"['黃金甜玉米', '彩虹糯米玉米']",
7419,['彩虹糯米玉米'],
7420,['黃金甜玉米'],
7421,['雙色水果玉米'],
7422,['白龍王水果玉米'],
7423,['彩虹糯米玉米'],
7424,['雙色水果玉米'],
7425,['黃金甜玉米'],
7426,['白龍王水果玉米'],
7427,['白龍王水果玉米'],
7428,['黃金甜玉米'],
7429,"['白龍王水果玉米', '黃金甜玉米']",
7430,['彩虹糯米玉米'],
7431,['黃金甜玉米'],
7432,['黃金甜玉米'],
7433,"['雙色水果玉米', '黃金甜玉米']",
7434,['黃金甜玉米'],
7435,['白糯米玉米'],
7436,['黃金甜玉米'],
7437,['白糯米玉米'],
7438,['彩虹糯米玉米'],
7439,['黃金甜玉米'],
7440,['黃金甜玉米'],
7441,['彩虹糯米玉米'],
7442,['白龍王水果玉米'],
7443,['黃金甜玉米'],
7444,['白龍王水果玉米'],
7445,['黃金甜玉米'],
7446,['黃金甜玉米'],
7447,['黃金甜玉米'],
7448,"['白龍王水果玉米', '黃金甜玉米']",
7449,['雙色水果玉米'],
7450,"['白龍王水果玉米', '黃金甜玉米']",
7451,['黃金甜玉米'],
7452,['白龍王水果玉米'],
7453,['雙色水果玉米'],
7454,['黃金甜玉米'],
7455,['彩虹糯米玉米'],
7456,[''],
7457,[''],
7458,[''],
7459,[''],
7460,[''],
7461,[''],
7462,[''],
7463,[''],
7464,[''],
7465,[''],
7466,[''],
7467,[''],
7468,[''],
7469,[''],
7470,[''],
7471,[''],
7472,[''],
7473,[''],
7474,[''],
7475,[''],
7476,[''],
7477,[''],
7478,[''],
7479,[''],
7480,[''],
7481,[''],
7482,[''],
7483,[''],
7484,[''],
7485,[''],
7486,[''],
7487,[''],
7488,[''],
7489,[''],
7490,[''],
7491,[''],
7492,[''],
7493,[''],
7494,[''],
7495,[''],
7496,[''],
7497,[''],
7498,[''],
7499,[''],
7500,[''],
7501,[''],
7502,[''],
7503,[''],
7504,[''],
7505,[''],
7506,[''],
7507,[''],
7508,[''],
7509,[''],
7510,[''],
7511,[''],
7512,[''],
7513,[''],
7514,[''],
7515,[''],
7516,[''],
7517,[''],
7518,[''],
7519,[''],
7520,[''],
7521,[''],
7522,[''],
7523,[''],
7524,[''],
7525,[''],
7526,[''],
7527,[''],
7528,[''],
7529,[''],
7530,[''],
7531,[''],
7532,[''],
7533,[''],
7534,[''],
7535,[''],
7536,[''],
7537,[''],
7538,[''],
7539,[''],
7540,[''],
7541,[''],
7542,[''],
7543,[''],
7544,[''],
7545,[''],
7546,[''],
7547,[''],
7548,[''],
7549,[''],
7550,[''],
7551,[''],
7552,[''],
7553,[''],
7554,[''],
7555,[''],
7556,[''],
7557,[''],
7558,[''],
7559,[''],
7560,[''],
7561,[''],
7562,[''],
7563,[''],
7564,[''],
7565,[''],
7566,[''],
7567,[''],
7568,[''],
7569,[''],
7570,[''],
7571,[''],
7572,[''],
7573,[''],
7574,[''],
7575,[''],
7576,[''],
7577,[''],
7578,[''],
7579,[''],
7580,[''],
7581,[''],
7582,[''],
7583,[''],
7584,[''],
7585,[''],
7586,[''],
7587,[''],
7588,['台農57黃肉地瓜'],
7589,['紫地瓜'],
7590,['台農57黃肉地瓜'],
7591,[''],
7592,['台農57黃肉地瓜'],
7593,['菱角地瓜'],
7594,['台農66紅肉地瓜'],
7595,['台農66紅肉地瓜'],
7596,['台農57黃肉地瓜'],
7597,['台農66紅肉地瓜'],
7598,['台農57黃肉地瓜'],
7599,['台農57黃肉地瓜'],
7600,['紫地瓜'],
7601,['台農57黃肉地瓜'],
7602,['台農66紅肉地瓜'],
7603,"['台農57黃肉地瓜', '台農66紅肉地瓜']",
7604,"['紫地瓜', '台農66紅肉地瓜']",
7605,['台農57黃肉地瓜'],
7606,['台農57黃肉地瓜'],
7607,[''],
7608,[''],
7609,[''],
7610,[''],
7611,[''],
7612,[''],
7613,[''],
7614,[''],
7615,[''],
7616,[''],
7617,[''],
7618,['台農57黃肉地瓜'],
7619,['紫地瓜'],
7620,[''],
7621,[''],
7622,[''],
7623,[''],
7624,[''],
7625,[''],
7626,[''],
7627,[''],
7628,[''],
7629,[''],
7630,[''],
7631,[''],
7632,[''],
7633,[''],
7634,[''],
7635,[''],
7636,[''],
7637,[''],
7638,[''],
7639,[''],
7640,[''],
7641,[''],
7642,[''],
7643,[''],
7644,[''],
7645,[''],
7646,[''],
7647,[''],
7648,[''],
7649,[''],
7650,[''],
7651,[''],
7652,[''],
7653,[''],
7654,[''],
7655,[''],
7656,[''],
7657,[''],
7658,[''],
7659,[''],
7660,[''],
7661,[''],
7662,[''],
7663,[''],
7664,[''],
7665,[''],
7666,[''],
7667,[''],
7668,[''],
7669,[''],
7670,[''],
7671,[''],
7672,[''],
7673,[''],
7674,[''],
7675,[''],
7676,[''],
7677,[''],
7678,[''],
7679,[''],
7680,[''],
7681,[''],
7682,[''],
7683,[''],
7684,[''],
7685,[''],
7686,[''],
7687,[''],
7688,[''],
7689,[''],
7690,[''],
7691,[''],
7692,[''],
7693,[''],
7694,[''],
7695,[''],
7696,[''],
7697,[''],
7698,[''],
7699,[''],
7700,[''],
7701,[''],
7702,[''],
7703,[''],
7704,[''],
7705,[''],
7706,[''],
7707,[''],
7708,[''],
7709,[''],
7710,[''],
7711,[''],
7712,[''],
7713,[''],
7714,[''],
7715,[''],
7716,[''],
7717,[''],
7718,[''],
7719,[''],
7720,[''],
7721,[''],
7722,[''],
7723,[''],
7724,[''],
7725,[''],
7726,[''],
7727,[''],
7728,['海帶絲'],
7729,['海帶根'],
7730,['海帶根'],
7731,['海帶結'],
7732,"['海茸', '海帶結']",
7733,['海帶絲'],
7734,['海帶結'],
7735,['海帶結'],
7736,['海帶結'],
7737,['海帶根'],
7738,['海帶串'],
7739,"['海茸', '海帶結', '海帶串', '海帶絲']",
7740,"['海帶結', '海帶絲']",
7741,['海帶根'],
7742,"['海帶結', '海帶根']",
7743,['海帶根'],
7744,['海帶根'],
7745,"['海茸', '海帶結', '海帶串', '海帶根', '海帶絲']",
7746,['海帶絲'],
7747,"['海茸', '海帶根']",
7748,['海帶根'],
7749,['海帶根'],
7750,['海帶根'],
7751,['海帶根'],
7752,"['海帶結', '海帶絲']",
7753,['海帶結'],
7754,"['海茸', '海帶結']",
7755,['海帶結'],
7756,['海帶串'],
7757,['海帶結'],
7758,"['海帶結', '海帶絲']",
7759,['海帶串'],
7760,['海帶根'],
7761,"['海茸', '海帶絲']",
7762,['海帶根'],
7763,['海帶根'],
7764,[''],
7765,[''],
7766,[''],
7767,[''],
7768,[''],
7769,[''],
7770,[''],
7771,[''],
7772,[''],
